player.playerId,name,player.photoURL,player.jumperNumber,team.name,Disposals,Marks,Goals,tackles,games
CD_I1021417,Poppy Stockwell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021417.png,20,Fremantle,6,2,0.5,1.5,2
CD_I1021419,Charlotte Thomas,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021419.png,3,West Coast Eagles,17.23076923,3.230769231,0.076923077,2.769230769,13
CD_I1021436,Mikayla Pauga,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021436.png,13,GWS GIANTS,10.16666667,1.333333333,0,2.25,12
CD_I1021441,Charlotte Mullins,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021441.png,28,Brisbane Lions,16.71428571,3.071428571,0.5,3.142857143,14
CD_I1021454,Caitlin Thorne,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021454.png,25,Geelong Cats,6.833333333,1.666666667,0.166666667,4.666666667,6
CD_I1021456,Lucy Single,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021456.png,13,Gold Coast SUNS,19.75,1.5,0.083333333,6.5,12
CD_I1021460,Giselle Davies,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021460.png,27,Sydney Swans,6.333333333,2,0.333333333,2.666666667,3
CD_I1021524,Libby Graham,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021524.png,18,Richmond,8.666666667,2.416666667,0,1.583333333,12
CD_I1021527,Brooke Brown,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021527.png,36,Essendon,6.5,1,0,0.5,6
CD_I1021528,Amy Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021528.png,15,Kangaroos,18.53333333,3.533333333,0.2,3.666666667,15
CD_I1021530,Shanae Davison,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021530.png,11,Brisbane Lions,9.142857143,2.357142857,0.071428571,1.214285714,14
CD_I1021793,Paige Trudgeon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021793.png,10,St Kilda,10.33333333,2.25,0,3.5,12
CD_I1021819,Sophie Butterworth,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021819.png,28,Hawthorn,4,1.6,0,1,5
CD_I1021822,Mikayla Williamson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021822.png,27,Hawthorn,11.53846154,1.461538462,0.153846154,2.538461538,13
CD_I1021824,Hayley McLaughlin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021824.png,6,Hawthorn,9.545454545,1.818181818,0.181818182,3.818181818,11
CD_I1021827,Indigo Linde,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021827.png,19,GWS GIANTS,4.333333333,0.833333333,0,0.666666667,6
CD_I1021828,Alyssia Pisano,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021828.png,3,Melbourne,6.2,1.8,0.4,2.4,5
CD_I1021837,Laura Stone,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021837.png,22,Hawthorn,12.57142857,0.714285714,0.285714286,6.285714286,14
CD_I1021844,Jess Vukic,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021844.png,23,Hawthorn,4.333333333,0,0.222222222,3.111111111,9
CD_I1021851,Lulu Beatty,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021851.png,38,Richmond,7.666666667,2.333333333,0,1.333333333,3
CD_I1021853,Rylie Wilcox,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021853.png,37,Western Bulldogs,14.09090909,2.454545455,0.454545455,3.272727273,11
CD_I1021878,Lou-Lou Field,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021878.png,33,Carlton,11,1,0,1,1
CD_I1021879,Kristie-Lee Weston-Turner,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021879.png,13,Western Bulldogs,4,2,0,2,1
CD_I1021884,Sarah Grunden,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021884.png,16,Sydney Swans,8.666666667,1.777777778,0.333333333,2.777777778,9
CD_I1021893,Brooke Barwick,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021893.png,12,Western Bulldogs,5,0.75,0,1.5,4
CD_I1021894,Madison Brazendale,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021894.png,23,GWS GIANTS,14.25,2.75,0.166666667,3.75,12
CD_I1021895,Georgia Clark,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021895.png,19,Collingwood,4.4,1.4,0,1.4,5
CD_I1021898,Tunisha Kikoak,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021898.png,37,Fremantle,6.181818182,1.454545455,0.363636364,1.818181818,11
CD_I1021923,Sierra Grieves,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021923.png,25,Richmond,13.11111111,2.777777778,0.222222222,2.666666667,9
CD_I1021924,Lila Keck,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021924.png,23,Carlton,6.818181818,1.272727273,0.272727273,2.818181818,11
CD_I1021927,Bryde O'Rourke,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021927.png,23,Geelong Cats,6,1.2,0,1.6,5
CD_I1021929,Keely Fullerton,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021929.png,30,Gold Coast SUNS,6.666666667,0.333333333,0,0.666666667,3
CD_I1021933,Alexis Gregor,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021933.png,30,Geelong Cats,7.111111111,2,0,1.111111111,9
CD_I1021945,Rebecca Ott,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1021945.png,20,St Kilda,10.8,0.8,0,3.1,10
CD_I1022111,Eliza West,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022111.png,2,Hawthorn,22.57142857,1.285714286,0.071428571,5.571428571,14
CD_I1022112,Imogen Barnett,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022112.png,4,Collingwood,11.41666667,3.916666667,0,3.916666667,12
CD_I1022127,Claudia Gunjaca,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022127.png,26,Geelong Cats,11.45454545,3.363636364,0,2.545454545,11
CD_I1022133,Annabel Johnson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022133.png,24,West Coast Eagles,7.25,2,0,1.5,4
CD_I1022181,Shineah Goody,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022181.png,16,Port Adelaide,12.91666667,2.25,0.25,5.916666667,12
CD_I1022192,Meara Girvan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022192.png,25,Gold Coast SUNS,13.36363636,4.090909091,0.090909091,1.454545455,11
CD_I1022193,Sarah Goodwin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022193.png,11,Adelaide Crows,18.21428571,2.071428571,0,4.571428571,14
CD_I1022196,Piper Window,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022196.png,4,Port Adelaide,9.666666667,0.666666667,0.333333333,4.333333333,3
CD_I1022203,Elaine Grigg,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022203.png,5,Western Bulldogs,11.08333333,0.666666667,0.5,5.833333333,12
CD_I1022210,Sachi Syme,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022210.png,20,Port Adelaide,12.58333333,2.416666667,0,1.833333333,12
CD_I1022220,Molly Brooksby,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022220.png,6,Port Adelaide,13.66666667,1.75,0,3.333333333,12
CD_I1022224,Brooke Boileau,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022224.png,3,Adelaide Crows,9.785714286,1.142857143,0.214285714,4.571428571,14
CD_I1022236,Jessica Good,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022236.png,12,Carlton,10.38461538,1.307692308,0,2.692307692,13
CD_I1022248,Lauren Young,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022248.png,22,Port Adelaide,5.25,1.75,0.5,3.75,4
CD_I1022299,Amelie Borg,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022299.png,21,Port Adelaide,5.545454545,0.909090909,0,1.363636364,11
CD_I1022350,Cynthia Hamilton,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022350.png,10,Sydney Swans,11,2.090909091,0.727272727,2.272727273,11
CD_I1022358,Zarlie Goldsworthy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022358.png,7,GWS GIANTS,21.16666667,2.75,0.333333333,6.166666667,12
CD_I1022685,Brooke Sheridan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022685.png,11,Essendon,3,0,0,1,1
CD_I1022689,Bella K. Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022689.png,2,Geelong Cats,7.166666667,1,0,2.833333333,6
CD_I1022691,Ella Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022691.png,16,Gold Coast SUNS,7,1.416666667,0.166666667,1.25,12
CD_I1022695,Jasmyn Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022695.png,10,Western Bulldogs,13.88888889,2.222222222,0,3.555555556,9
CD_I1022701,Alana Gee,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022701.png,24,St Kilda,12.2,2,0,5.4,5
CD_I1022723,Brodee Mowbray,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022723.png,31,GWS GIANTS,10.5,2.083333333,0.25,4.25,12
CD_I1022726,Teagan Germech,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022726.png,30,Port Adelaide,8.75,1.5,0,2.583333333,12
CD_I1022736,Jessica Doyle,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022736.png,5,GWS GIANTS,7.6,2.3,0.3,1.7,10
CD_I1022738,Ruby Sargent-Wilson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022738.png,6,Sydney Swans,8.2,1.6,0.4,2.4,5
CD_I1022744,Madeline Hendrie,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022744.png,49,Carlton,7.866666667,2.266666667,0,1.933333333,15
CD_I1022745,Ella Heads,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022745.png,12,Port Adelaide,13.75,3.916666667,0.166666667,4.166666667,12
CD_I1022775,Lucia Painter,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022775.png,8,West Coast Eagles,11.36363636,2.454545455,0.909090909,3.363636364,11
CD_I1022818,Sarah Lakay,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022818.png,23,West Coast Eagles,7.9,1.3,0.2,2.7,10
CD_I1022823,Ella Roberts,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022823.png,4,West Coast Eagles,23.83333333,3.833333333,0.666666667,7.333333333,12
CD_I1022825,Lauren Wakfer,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022825.png,1,West Coast Eagles,10.92307692,2.384615385,0.615384615,4.076923077,13
CD_I1022885,Taylah Gatt,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1022885.png,8,Kangaroos,13,1.666666667,0.111111111,3.888888889,9
CD_I1023389,Chloe Adams,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023389.png,15,Essendon,12.25,2.333333333,0.083333333,4.75,12
CD_I1023433,Sara Howley,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023433.png,9,GWS GIANTS,13.83333333,2.333333333,0.166666667,2,12
CD_I1023815,Abbygail Bushby,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023815.png,15,West Coast Eagles,13.33333333,2,0.25,2.583333333,12
CD_I1023842,Zippy Fish,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023842.png,23,Sydney Swans,21.16666667,3.083333333,0.333333333,3.333333333,12
CD_I1023857,Georgie Cleaver,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023857.png,22,West Coast Eagles,12.38461538,2.615384615,0,2.153846154,13
CD_I1023943,Matilda Scholz,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023943.png,29,Port Adelaide,17,4.333333333,0.416666667,2.666666667,12
CD_I1023948,Poppy Scholz,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023948.png,7,Carlton,9.733333333,2.733333333,0.866666667,2.733333333,15
CD_I1023950,Alissa Brook,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023950.png,23,Port Adelaide,5.714285714,1.285714286,0,1.428571429,7
CD_I1023952,Lucy Boyd,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1023952.png,26,West Coast Eagles,0.5,0,0,1,2
CD_I1024085,India Rasheed,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024085.png,8,Adelaide Crows,10.35714286,3.142857143,0.214285714,1.571428571,14
CD_I1024294,Lulu Pullar,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024294.png,12,Sydney Swans,12.75,2.583333333,0.083333333,2.666666667,12
CD_I1024296,Rachel Kearns,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024296.png,22,Geelong Cats,11.41666667,2.333333333,0.166666667,2.583333333,12
CD_I1024535,Darcie Davies,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024535.png,3,Gold Coast SUNS,8.5,1.4,0.4,3.4,10
CD_I1024536,Tara Harrington,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024536.png,28,Gold Coast SUNS,5.5,1,0,2,8
CD_I1024541,Sienna McMullen,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024541.png,23,Gold Coast SUNS,7,1.333333333,0.333333333,0.666666667,3
CD_I1024549,Nyalli Milne,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024549.png,29,Gold Coast SUNS,5.25,0.75,0.25,1,4
CD_I1024552,Havana Harris,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024552.png,12,Gold Coast SUNS,13.16666667,3.083333333,0.916666667,2.666666667,12
CD_I1024553,Kaylee Kimber,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024553.png,28,Western Bulldogs,9.363636364,2.090909091,0,1.727272727,11
CD_I1024584,Fleur Davies,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024584.png,20,GWS GIANTS,6.666666667,1.833333333,0.333333333,2.833333333,6
CD_I1024636,Lily Johnson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024636.png,33,Melbourne,5.666666667,0.555555556,0.111111111,2.111111111,9
CD_I1024984,Ally Dallaway,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1024984.png,30,Richmond,14.18181818,2.909090909,0,2.363636364,11
CD_I1025163,Jacqueline Dupuy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025163.png,27,Gold Coast SUNS,10.66666667,2.111111111,0.777777778,2.666666667,9
CD_I1025419,Ashley Centra,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025419.png,16,Collingwood,14,3.25,0.75,2.875,8
CD_I1025421,Amber Schutte,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025421.png,21,Collingwood,9.545454545,2,0,2.272727273,11
CD_I1025428,Jessica Rentsch,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025428.png,7,West Coast Eagles,10.33333333,1.333333333,0,5.166666667,12
CD_I1025494,Meg Robertson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025494.png,15,Carlton,2.333333333,0.333333333,0.333333333,1.333333333,3
CD_I1025507,Emily Everist,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025507.png,25,Hawthorn,11.58333333,2.166666667,0,3.083333333,12
CD_I1025517,Heidi Woodley,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025517.png,19,Western Bulldogs,8.75,1.333333333,0.416666667,2.833333333,12
CD_I1025521,Kyla Forbes,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025521.png,15,St Kilda,7.454545455,1.363636364,0,2.545454545,11
CD_I1025525,Amy Gaylor,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025525.png,23,Essendon,17.75,2.416666667,0.083333333,3.5,12
CD_I1025526,Kayley Kavanagh,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025526.png,25,West Coast Eagles,8.714285714,1,0.142857143,4.142857143,7
CD_I1025548,Georgia Knight,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025548.png,12,Collingwood,2.4,0.8,0.2,0.6,5
CD_I1025550,Georgie Brisbane,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025550.png,13,Fremantle,6.090909091,2.363636364,0.454545455,2.454545455,11
CD_I1025564,Mia Austin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025564.png,22,Carlton,6,1.857142857,0.571428571,2.285714286,7
CD_I1025565,Grace Belloni,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025565.png,7,Essendon,12.5,2.125,0.25,2.375,8
CD_I1025609,Lucille Cronin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025609.png,27,Collingwood,13.08333333,3.083333333,0,2.166666667,12
CD_I1025611,Sarah Poustie,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025611.png,1,Western Bulldogs,9.4,1,0,5.8,10
CD_I1025613,Sienna Tallariti,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025613.png,13,Geelong Cats,11,1.857142857,0,0.714285714,7
CD_I1025616,Lara Hausegger,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025616.png,26,Sydney Swans,9.5,2,0,2.333333333,12
CD_I1025617,Maggie Mahony,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025617.png,20,Melbourne,10,0.923076923,0.230769231,4.153846154,13
CD_I1025631,Amelie Gladman,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025631.png,26,Essendon,5,0.6,0,0.8,5
CD_I1025671,Daisy Flockart,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025671.png,14,Hawthorn,10.14285714,0.428571429,0.142857143,5.571428571,7
CD_I1025677,Sophie McKay,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025677.png,55,Carlton,13.06666667,2.066666667,1.2,2.6,15
CD_I1025690,Maddison Torpey,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025690.png,37,Carlton,6.333333333,0,0,2.333333333,3
CD_I1025789,Tanya Kennedy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025789.png,29,Sydney Swans,19.33333333,1.25,0.333333333,8,12
CD_I1025795,Sarah Steele-Park,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025795.png,22,Sydney Swans,10,2,0,3,2
CD_I1025819,Laela Ebert,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025819.png,19,Melbourne,8.428571429,1.142857143,0,2,14
CD_I1025861,Holly Ifould,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025861.png,17,Fremantle,9,1.4,0,1.8,5
CD_I1025893,Ella Boag,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025893.png,17,Port Adelaide,9,1.583333333,0.333333333,3.5,12
CD_I1025895,Violet Patterson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025895.png,26,Collingwood,6.454545455,0.909090909,0.090909091,2.727272727,11
CD_I1025924,Grace Martin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025924.png,1,GWS GIANTS,9.416666667,1.5,0,1.083333333,12
CD_I1025962,Charlotte Riggs,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025962.png,12,West Coast Eagles,7.818181818,2.090909091,0.454545455,1.636363636,11
CD_I1025995,Lily Goss,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1025995.png,20,Carlton,12.93333333,2.133333333,0.266666667,6.266666667,15
CD_I1026012,Melissa Bragg,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026012.png,44,Geelong Cats,4.333333333,0.666666667,0,1,3
CD_I1026016,Montana Beruldsen,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026016.png,8,Richmond,7,0.375,0.125,3.625,8
CD_I1026053,Emma Kilpatrick,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026053.png,27,Geelong Cats,10.09090909,1.727272727,0.090909091,2.636363636,11
CD_I1026104,Mia Salisbury,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026104.png,19,Gold Coast SUNS,8.636363636,1.909090909,0,1.272727273,11
CD_I1026105,Kiara Bischa,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026105.png,26,Gold Coast SUNS,9,1.818181818,0,2.545454545,11
CD_I1026111,Sophie Peters,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026111.png,22,Brisbane Lions,5.666666667,0.333333333,0,2,3
CD_I1026137,Claudia Wright,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026137.png,24,Brisbane Lions,6.5,0.5,0,2,2
CD_I1026141,Ella Slocombe,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026141.png,18,Kangaroos,7,0,0,5,1
CD_I1026170,Mikayla Western,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026170.png,21,West Coast Eagles,9.818181818,1.454545455,0.272727273,3.909090909,11
CD_I1026227,Julia Teakle,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026227.png,15,Port Adelaide,4,2,2,0,1
CD_I1026263,Taya Chambers,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026263.png,13,Essendon,6.5,1.5,0,1.5,10
CD_I1026294,Ariana Hetherington,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026294.png,29,Kangaroos,6.4,1.2,0,3.2,5
CD_I1026320,Kaitlyn Srhoj,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026320.png,14,GWS GIANTS,18.25,2.916666667,0.25,4.833333333,12
CD_I1026372,Molly O'Hehir,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026372.png,11,Melbourne,9.153846154,1.769230769,0,1.923076923,13
CD_I1026384,Indi Strom,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026384.png,26,Fremantle,7.583333333,1.666666667,0,3.25,12
CD_I1026395,Jess Verbrugge,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026395.png,29,Essendon,5.666666667,1.333333333,0,1.666666667,3
CD_I1026444,Amy Mulholland,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026444.png,33,Fremantle,6.5,1.5,0,2.5,4
